gdp_per_capita,tertiary_enrollment,rd_spending,patent_apps,high_tech_exp,internet_users,fdi_inflows,unemployment,gini,services_emp,ai_readiness,knowledge_complexity,export_sophistication,product_density,arm_trapped,gdp_growth,arm_relative,economy,income_level
3887.67750781635,36.2870903015137,0.800602425905232,102.0,14.1769493280284,80.5054655600831,1.73260756149677,5.15274599833717,35.2,43.3570543531077,0.0,-0.06787739924010575,-0.05448146732862331,0.20473173574691417,0.0,3.66894359356229,0,EAR,middle
13252.7558734185,63.3318481445312,2.77406822897594,1769228.0,34.6805931487323,88.4,1.47109621535185,3.80585541446833,35.2,49.8804456191501,88.4,3.1517951055297266,3.028421820894931,0.5711844356518483,0.0,3.79010550023051,0,EAS,middle
8634.68709000162,85.1110763549805,0.90394553471454,102.0,10.6779888123484,87.5,1.56254971259269,6.83346297049418,35.2,56.1394001603636,87.5,1.0353443503282391,0.05524961939020972,0.5921097368028748,0.0,3.9823947129598,0,ECA,middle
25973.9053281236,84.8905563354492,2.13845186931503,215964.0,21.4261686082944,92.4,0.610318280608877,5.35763709810189,35.2,69.6755164422269,92.4,1.8617352446269115,2.6315026382014364,0.8047965179185147,,1.56624845618092,0,ECS,high
5999.39391066593,67.8851161961618,0.43839,35.0,9.99836390672699,77.17273115,0.355365031150455,3.308,45.9,50.9282964613367,0.0,0.03395847501806569,-0.3236128623913129,0.32502776645285786,0.0,-2.00125476341026,1,ECU,middle
4137.60929232898,38.0398346509947,1.01757,881.0,3.81290087814207,74.64839935,11.9719350883142,6.781,28.5,53.1180498028743,19.01991732549735,-0.11688513402459423,0.16022280097787284,0.3440534861075234,0.0,2.3991692678251,0,EGY,middle
38254.4232216366,81.8938369750977,2.29924641772542,102.0,21.3516584494964,80.5054655600831,1.64242940360832,6.33138964349225,35.2,74.8970738085859,0.0,1.0091639354331765,0.6814321043800129,0.9210557360055024,,0.911910157337687,0,EMU,high
751.374899794668,3.20262002944946,0.5772,102.0,6.86800836378335,14.34939957,1.8886183675912,5.978,35.2,31.7822898701048,0.0,-1.3725011581542288,-0.5559406011347462,0.08260153896072309,,8.67980010138049,0,ERI,low
29245.2192451729,93.7689666748047,1.49362,1308.0,9.28447661569937,95.7574516,2.47896679493344,10.376,33.4,76.774166700687,0.0,0.8366368703668754,1.0121742921069765,0.7997191444364724,,3.45525405630191,0,ESP,high
20078.1397620993,65.6692276000977,1.83878,25.0,18.382980141257,92.23796204,-7.97097840452121,8.313,30.7,71.0457726757545,0.0,0.7755358286776021,0.09729586286541783,0.8162399443423373,0.0,-0.0900428648493801,0,EST,high
883.458588619291,5.9192507771213,0.27437,6.0,3.75062055802087,21.94129944,2.68582028016447,3.323,31.1,33.4085850993779,0.0,-1.409046676706515,-1.1364699233347795,0.10738414796061661,,7.61277447511073,0,ETH,low
34896.3710345936,79.4997329711914,2.26283132761121,102.0,20.6166459855189,80.5054655600831,1.52951615929442,5.92651809121259,35.2,72.8592888602171,0.0,0.9594361498054874,0.6467934379570753,0.9106965090322652,,1.06455789818651,0,EUU,high
1419.27637949231,14.5780601501465,0.270348755447398,102.0,6.86800836378335,38.5,1.1037887604999,5.12087353705196,35.2,40.7021976233898,38.5,-0.8343732837480042,-0.4628763130823961,0.08830009194166757,0.0,2.00694502217958,0,FCS,middle
45254.0358658917,110.304496765137,3.0938,1557.0,9.28522659633957,93.72405196,2.92666706920425,9.461,27.4,75.6665546218487,0.0,1.4895138991338512,1.2824386706531905,0.8706300583368437,,0.416171964862073,0,FIN,high
5935.20896505673,75.0089752283697,0.5772,102.0,2.99874841417736,74.7052002,3.41161017865705,5.347,30.7,51.7107898868497,0.0,-0.002888536593119681,-0.33448633655561477,0.3793619199078576,0.0,3.53085896076352,0,FJI,middle
